MonthOfYear,DayOfWeek,HourOfDay,SupVentSpeed_AirHandling_System,ExhVentSp_AirHandling_System
3,6,4,4,3
3,6,4,3,3
3,6,4,4,3
3,6,4,4,3
3,6,4,3,3
3,6,5,3,3
3,6,5,4,3
3,6,5,4,3
3,6,5,4,3
3,6,5,4,3
3,6,5,4,3
3,6,5,4,3
3,6,6,3,3
3,6,6,3,3
3,6,6,3,3
3,6,6,3,3
3,6,6,4,3
3,6,6,3,3
3,6,6,4,3
3,6,6,4,3
3,6,7,3,3
3,6,7,803,703
3,6,7,1153,1053
3,6,7,1198,1067
3,6,7,1198,1069
3,6,7,1201,1069
3,6,7,1202,1069
3,6,8,1204,1073
3,6,8,1203,1073
3,6,8,1205,1072
3,6,8,1206,1072
3,6,8,1204,1074
3,6,8,1205,1073
3,6,8,1205,1074
3,6,8,1203,1073
3,6,9,1206,1075
3,6,9,1205,1072
3,6,9,1204,1071
3,6,9,1206,1073
3,6,9,1206,1071
3,6,9,1205,1073
3,6,9,1206,1072
3,6,10,1203,1071
3,6,10,1204,1072
3,6,10,1204,1073
3,6,10,1206,1073
3,6,10,1206,1074
3,6,10,1206,1073
3,6,10,1207,1073
3,6,10,1207,1071
3,6,11,1205,1075
3,6,11,1206,1073
3,6,11,1208,1072
3,6,11,1207,1074
3,6,11,1207,1073
3,6,11,1206,1075
3,6,11,1209,1072
3,6,12,1207,1074
3,6,12,1207,1074
3,6,12,1206,1076
3,6,12,1206,1073
3,6,12,1208,1075
3,6,12,1206,1075
3,6,12,1206,1074
3,6,12,1206,1072
3,6,13,1207,1071
3,6,13,1207,1074
3,6,13,1206,1074
3,6,13,1207,1072
3,6,13,1207,1075
3,6,13,1208,1073
3,6,13,1208,1077
3,6,14,1212,1077
3,6,14,1208,1073
3,6,14,1210,1073
3,6,14,1207,1073
3,6,14,1206,1075
3,6,14,1208,1073
3,6,14,1211,1076
3,6,14,1209,1074
3,6,15,1209,1075
3,6,15,1211,1076
3,6,15,1212,1077
3,6,15,1209,1076
3,6,15,1210,1074
3,6,15,1206,1074
3,6,15,1207,1074
3,6,16,1208,1073
3,6,16,1208,1075
3,6,16,1207,1074
3,6,16,1208,1075
3,6,16,1209,1075
3,6,16,1207,1074
3,6,16,1206,1074
3,6,16,1207,1075
3,6,17,1205,1071
3,6,17,1207,1076
3,6,17,1207,1074
3,6,17,907,824
3,6,17,7,24
3,6,17,4,3
3,6,17,3,3
3,6,18,4,3
3,6,18,3,3
3,6,18,3,3
3,6,18,3,3
3,6,18,4,3
3,6,18,3,3
3,6,18,4,3
3,6,18,4,3
3,6,19,3,3
3,6,19,4,3
3,6,19,3,3
3,6,19,3,3
3,6,19,4,3
3,6,19,4,3
3,6,19,4,3
3,6,20,4,3
3,6,20,4,3
3,6,20,4,3
3,6,20,3,3
3,6,20,3,3
3,6,20,3,3
3,6,20,3,3
3,6,20,4,3
3,6,21,4,3
3,6,21,4,3
3,6,21,3,3
3,6,21,4,3
3,6,21,3,3
3,6,21,4,3
3,6,21,3,3
3,6,22,4,3
3,6,22,3,3
3,6,22,3,3
3,6,22,4,3
3,6,22,4,3
3,6,22,4,3
3,6,22,4,3
3,6,22,3,3
3,6,23,3,3
3,6,23,3,3
3,6,23,4,3
3,6,23,4,3
3,6,23,4,3
3,6,23,4,3
3,6,23,4,3
3,7,0,4,3
3,7,0,4,3
3,7,0,3,3
3,7,0,3,3
3,7,0,3,3
3,7,0,3,3
3,7,0,3,3
3,7,0,4,3
3,7,1,3,3
3,7,1,4,3
3,7,1,4,3
3,7,1,4,3
3,7,1,4,3
3,7,1,3,3
3,7,1,3,3
3,7,2,4,3
3,7,2,3,3
3,7,2,4,3
3,7,2,3,3
3,7,2,3,3
3,7,2,3,3
3,7,2,3,3
3,7,2,4,3
3,7,3,4,3
3,7,3,3,3
3,7,3,4,3
3,7,3,3,3
3,7,3,4,3
3,7,3,4,3
3,7,3,3,3
3,7,4,4,3
3,7,4,3,3
3,7,4,4,3
3,7,4,4,3
3,7,4,3,3
3,7,4,4,3
3,7,4,4,3
3,7,4,4,3
3,7,5,4,3
3,7,5,4,3
3,7,5,3,3
3,7,5,3,3
3,7,5,4,3
3,7,5,4,3
3,7,5,4,3
3,7,6,4,3
3,7,6,3,3
3,7,6,4,3
3,7,6,3,3
3,7,6,4,3
3,7,6,3,3
3,7,6,3,3
3,7,6,3,3
3,7,7,4,3
3,7,7,3,3
3,7,7,4,3
3,7,7,3,3
3,7,7,3,3
3,7,7,3,3
3,7,7,4,3
3,7,8,3,3
3,7,8,4,3
3,7,8,4,3
3,7,8,4,3
3,7,8,3,3
3,7,8,3,3
3,7,8,4,3
3,7,8,4,3
3,7,9,3,3
3,7,9,4,3
3,7,9,3,3
3,7,9,3,3
3,7,9,3,3
3,7,9,4,3
3,7,9,3,3
3,7,10,4,3
3,7,10,3,3
3,7,10,4,3
3,7,10,4,3
3,7,10,4,3
3,7,10,4,3
3,7,10,3,3
3,7,10,3,3
3,7,11,3,3
3,7,11,4,3
3,7,11,3,3
3,7,11,4,3
3,7,11,4,3
3,7,11,3,3
3,7,11,3,3
3,7,12,4,3
3,7,12,3,3
3,7,12,4,3
3,7,12,4,3
3,7,12,3,3
3,7,12,3,3
3,7,12,4,3
3,7,12,3,3
3,7,13,3,3
3,7,13,3,3
3,7,13,4,3
3,7,13,3,3
3,7,13,3,3
3,7,13,3,3
3,7,13,3,3
3,7,14,3,3
3,7,14,3,3
3,7,14,3,3
3,7,14,4,3
3,7,14,3,3
3,7,14,3,3
3,7,14,3,3
3,7,14,4,3
3,7,15,3,3
3,7,15,4,3
3,7,15,4,3
3,7,15,3,3
3,7,15,3,3
3,7,15,3,3
3,7,15,4,3
3,7,16,4,3
3,7,16,3,3
3,7,16,3,3
3,7,16,3,3
3,7,16,3,3
3,7,16,4,3
3,7,16,3,3
3,7,16,4,3
3,7,17,3,3
3,7,17,3,3
3,7,17,3,3
3,7,17,3,3
3,7,17,4,3
3,7,17,3,3
3,7,17,3,3
3,7,18,4,3
3,7,18,3,3
3,7,18,4,3
3,7,18,3,3
3,7,18,3,3
3,7,18,4,3
3,7,18,4,3
3,7,18,3,3
3,7,19,4,3
3,7,19,3,3
3,7,19,4,3
3,7,19,3,3
3,7,19,4,3
3,7,19,4,3
3,7,19,3,3
3,7,20,4,3
3,7,20,4,3
3,7,20,4,3
3,7,20,3,3
3,7,20,3,3
3,7,20,3,3
3,7,20,3,3
3,7,20,4,3
3,7,21,4,3
3,7,21,4,3
3,7,21,4,3
3,7,21,3,3
3,7,21,4,3
3,7,21,3,3
3,7,21,3,3
3,7,22,4,3
3,7,22,4,3
3,7,22,3,3
3,7,22,3,3
3,7,22,3,3
3,7,22,4,3
3,7,22,4,3
3,7,22,3,3
3,7,23,4,3
3,7,23,4,3
3,7,23,4,3
3,7,23,4,3
3,7,23,3,3
3,7,23,3,3
3,7,23,3,3
3,1,0,4,3
3,1,0,4,3
3,1,0,3,3
3,1,0,4,3
3,1,0,3,3
3,1,0,4,3
3,1,0,3,3
3,1,0,3,3
3,1,1,3,3
3,1,1,4,3
3,1,1,4,3
3,1,1,3,3
3,1,1,3,3
3,1,1,4,3
3,1,1,4,3
3,1,3,3,3
3,1,3,4,4
3,1,3,4,3
3,1,3,4,3
3,1,3,4,3
3,1,3,4,3
3,1,3,4,3
3,1,3,4,3
3,1,3,3,3
3,1,3,3,3
3,1,3,3,3
3,1,3,3,3
3,1,3,4,3
3,1,3,3,3
3,1,3,3,3
3,1,4,3,3
3,1,4,3,3
3,1,4,4,3
3,1,4,4,3
3,1,4,3,3
3,1,4,3,3
3,1,4,3,3
3,1,4,3,3
3,1,5,4,3
3,1,5,3,3
3,1,5,3,3
3,1,5,4,3
3,1,5,4,3
3,1,5,4,3
3,1,5,3,3
3,1,6,3,3
3,1,6,4,3
3,1,6,4,3
3,1,6,4,3
3,1,6,3,3
3,1,6,4,3
3,1,6,3,3
3,1,6,3,3
3,1,7,4,3
3,1,7,4,3
3,1,7,4,3
3,1,7,3,3
3,1,7,4,3
3,1,7,4,3
3,1,7,4,3
3,1,8,3,3
3,1,8,3,3
3,1,8,4,3
3,1,8,4,3
3,1,8,3,3
3,1,8,4,3
3,1,8,3,3
3,1,8,4,3
3,1,9,4,3
3,1,9,4,3
3,1,9,3,3
3,1,9,4,3
3,1,9,3,3
3,1,9,3,3
3,1,9,3,3
3,1,10,3,3
3,1,10,3,3
3,1,10,4,3
3,1,10,4,3
3,1,10,4,3
3,1,10,3,3
3,1,10,4,3
3,1,10,4,3
3,1,11,4,3
3,1,11,3,3
3,1,11,4,3
3,1,11,3,3
3,1,11,3,3
3,1,11,3,3
3,1,11,4,3
3,1,12,3,3
3,1,12,3,3
3,1,12,4,3
3,1,12,3,3
3,1,12,4,3
3,1,12,4,3
3,1,12,3,3
3,1,12,3,3
3,1,13,3,3
3,1,13,3,3
3,1,13,3,3
3,1,13,3,3
3,1,13,3,3
3,1,13,3,3
3,1,13,4,3
3,1,14,3,3
3,1,14,4,3
3,1,14,4,3
3,1,14,4,3
3,1,14,4,3
3,1,14,3,3
3,1,14,3,3
3,1,14,3,3
3,1,15,4,3
3,1,15,3,3
3,1,15,3,3
3,1,15,4,3
3,1,15,4,3
3,1,15,3,3
3,1,15,3,3
3,1,16,4,3
3,1,16,4,3
3,1,16,4,3
3,1,16,4,3
3,1,16,3,3
3,1,16,4,3
3,1,16,3,3
3,1,16,3,3
3,1,17,3,3
3,1,17,3,3
3,1,17,4,3
3,1,17,4,3
3,1,17,4,3
3,1,17,3,3
3,1,17,4,3
3,1,18,3,3
3,1,18,4,3
3,1,18,4,3
3,1,18,4,3
3,1,18,4,3
3,1,18,3,3
3,1,18,3,3
3,1,18,3,3
3,1,19,4,3
3,1,19,4,3
3,1,19,3,3
3,1,19,3,3
3,1,19,3,3
3,1,19,4,3
3,1,19,4,3
3,1,20,3,3
3,1,20,4,3
3,1,20,4,3
3,1,20,4,3
3,1,20,4,3
3,1,20,4,3
3,1,20,4,3
3,1,20,4,3
3,1,21,4,3
3,1,21,3,3
3,1,21,4,3
3,1,21,4,3
3,1,21,3,3
3,1,21,3,3
3,1,21,4,3
3,1,22,4,3
3,1,22,4,3
3,1,22,3,3
3,1,22,4,3
3,1,22,4,3
3,1,22,3,3
3,1,22,3,3
3,1,22,4,3
3,1,23,4,3
3,1,23,4,3
3,1,23,4,3
3,1,23,3,3
3,1,23,4,3
3,1,23,3,3
3,1,23,3,3
4,2,0,4,3
4,2,0,3,3
4,2,0,3,3
4,2,0,4,3
4,2,0,4,3
4,2,0,3,3
4,2,0,3,3
4,2,0,4,3
4,2,1,4,3
4,2,1,4,3
4,2,1,4,3
4,2,1,3,3
4,2,1,3,3
4,2,1,4,3
4,2,1,4,3
4,2,2,4,3
4,2,2,4,3
4,2,2,3,3
4,2,2,3,3
4,2,2,3,3
4,2,2,4,3
4,2,2,4,3
4,2,2,3,3
4,2,3,4,3
4,2,3,4,3
4,2,3,4,3
4,2,3,4,3
4,2,3,4,3
4,2,3,4,3
4,2,3,4,3
4,2,4,4,3
4,2,4,4,3
4,2,4,4,3
4,2,4,4,3
4,2,4,3,3
4,2,4,3,3
4,2,4,4,3
4,2,4,4,3
4,2,5,3,3
4,2,5,803,703
4,2,5,1153,1053
4,2,5,1200,1066
4,2,5,1200,1069
4,2,5,1201,1069
4,2,5,1203,1069
4,2,6,1205,1072
4,2,6,1205,1068
4,2,6,1202,1072
4,2,6,1207,1073
4,2,6,1206,1076
4,2,6,1206,1074
4,2,6,1207,1073
4,2,6,1206,1073
4,2,7,1207,1072
4,2,7,1203,1072
4,2,7,1204,1072
4,2,7,1206,1072
4,2,7,1205,1072
4,2,7,1207,1072
4,2,7,1205,1071
4,2,8,1206,1075
4,2,8,1208,1072
4,2,8,1208,1075
4,2,8,1208,1073
4,2,8,1207,1076
4,2,8,1204,1075
4,2,8,1206,1074
4,2,8,1208,1073
4,2,9,1206,1071
4,2,9,1207,1074
4,2,9,1207,1073
4,2,9,1207,1075
4,2,9,1206,1074
4,2,9,1207,1074
4,2,9,1207,1075
4,2,10,1207,1076
4,2,10,1211,1079
4,2,10,1213,1076
4,2,10,1212,1080
4,2,10,1213,1080
4,2,10,1214,1079
4,2,10,1215,1079
4,2,10,1217,1080
4,2,11,1214,1081
4,2,11,1216,1081
4,2,11,1215,1082
4,2,11,1216,1084
4,2,11,1215,1080
4,2,11,1217,1082
4,2,11,1215,1082
4,2,12,1214,1081
4,2,12,1216,1082
4,2,12,1217,1084
4,2,12,1217,1084
4,2,12,1220,1081
4,2,12,1218,1082
4,2,12,1212,1079
4,2,12,1217,1083
4,2,13,1218,1082
4,2,13,1216,1082
4,2,13,1218,1085
4,2,13,1219,1080
4,2,13,1219,1083
4,2,13,1220,1088
4,2,13,1216,1082
4,2,14,1214,1080
4,2,14,1219,1085
4,2,14,1222,1086
4,2,14,1221,1086
4,2,14,1222,1086
4,2,14,1217,1083
4,2,14,1219,1088
4,2,14,1217,1083
4,2,15,1216,1082
4,2,15,1221,1085
4,2,15,1217,1084
4,2,15,1220,1084
4,2,15,1218,1084
4,2,15,1219,1082
4,2,15,1220,1086
4,2,16,1214,1082
4,2,16,1218,1083
4,2,16,1217,1082
4,2,16,1216,1082
4,2,16,1219,1084
4,2,16,1216,1080
4,2,16,1217,1079
4,2,16,1220,1083
4,2,17,1215,1082
4,2,17,1221,1085
4,2,17,1219,1084
4,2,17,919,834
4,2,17,19,34
4,2,17,4,3
4,2,17,4,3
4,2,18,3,3
4,2,18,3,3
4,2,18,3,3
4,2,18,3,3
4,2,18,4,3
4,2,18,3,3
4,2,18,4,3
4,2,18,4,3
4,2,19,4,3
4,2,19,3,3
4,2,19,3,3
4,2,19,4,3
4,2,19,3,3
4,2,19,4,3
4,2,19,3,3
4,2,20,4,3
4,2,20,3,3
4,2,20,4,3
4,2,20,3,3
4,2,20,4,3
4,2,20,4,3
4,2,20,3,3
4,2,20,3,3
4,2,21,3,3
4,2,21,3,3
4,2,21,4,3
4,2,21,3,3
4,2,21,3,3
4,2,21,4,3
4,2,21,4,3
4,2,22,4,3
4,2,22,4,3
4,2,22,4,3
4,2,22,3,3
4,2,22,3,3
4,2,22,3,3
4,2,22,3,3
4,2,22,4,3
4,2,23,4,3
4,2,23,3,3
4,2,23,4,3
4,2,23,3,3
4,2,23,4,3
4,2,23,4,3
4,2,23,4,3
4,3,0,3,3
4,3,0,4,3
4,3,0,3,3
4,3,0,3,3
4,3,0,4,3
4,3,0,3,3
4,3,0,3,3
4,3,0,4,3
4,3,1,3,3
4,3,1,3,3
4,3,1,4,3
4,3,1,4,3
4,3,1,3,3
4,3,1,3,3
4,3,1,4,3
4,3,2,4,3
4,3,2,4,3
4,3,2,3,3
4,3,2,4,3
4,3,2,3,3
4,3,2,4,3
4,3,2,3,3
4,3,2,3,3
4,3,3,3,3
4,3,3,4,3
4,3,3,3,3
4,3,3,4,3
4,3,3,3,3
4,3,3,3,3
4,3,3,4,3
4,3,4,3,3
4,3,4,3,3
4,3,4,4,3
4,3,4,3,3
4,3,4,3,3
4,3,4,4,3
4,3,4,3,3
4,3,4,3,3
4,3,5,3,3
4,3,5,3,3
4,3,5,4,3
4,3,5,3,3
4,3,5,3,3
4,3,5,3,3
4,3,5,4,3
4,3,6,3,3
4,3,6,3,3
4,3,6,3,3
4,3,6,4,3
4,3,6,4,3
4,3,6,4,3
4,3,6,3,3
4,3,6,3,3
4,3,7,4,3
4,3,7,804,703
4,3,7,1154,1053
4,3,7,1199,1068
4,3,7,1203,1069
4,3,7,1203,1068
4,3,7,1204,1069
4,3,8,1210,1077
4,3,8,1209,1073
4,3,8,1211,1074
4,3,8,1208,1073
4,3,8,1210,1074
4,3,8,1209,1074
4,3,8,1211,1076
4,3,8,1210,1075
4,3,9,1210,1073
4,3,9,1211,1076
4,3,9,1210,1077
4,3,9,1212,1076
4,3,9,1208,1075
4,3,9,1211,1076
4,3,9,1212,1078
4,3,10,1213,1078
4,3,10,1216,1081
4,3,10,1214,1082
4,3,10,1216,1082
4,3,10,1220,1086
4,3,10,1216,1082
4,3,10,1218,1082
4,3,10,1218,1084
4,3,11,1214,1079
4,3,11,1213,1081
4,3,11,1218,1082
4,3,11,1213,1079
4,3,11,1218,1085
4,3,11,1221,1085
4,3,11,1216,1083
4,3,12,1218,1086
4,3,12,1217,1086
4,3,12,1215,1082
4,3,12,1215,1081
4,3,12,1215,1082
4,3,12,1217,1083
4,3,12,1217,1084
4,3,12,1216,1078
4,3,13,1218,1082
4,3,13,1217,1087
4,3,13,1218,1083
4,3,13,1213,1081
4,3,13,1216,1081
4,3,13,1220,1084
4,3,13,1221,1088
4,3,14,1218,1087
4,3,14,1219,1085
4,3,14,1219,1087
4,3,14,1220,1086
4,3,14,1219,1085
4,3,14,1218,1090
4,3,14,1215,1080
4,3,14,1220,1087
4,3,15,1217,1084
4,3,15,1218,1082
4,3,15,1219,1084
4,3,15,1217,1085
4,3,15,1220,1086
4,3,15,1221,1089
4,3,15,1221,1083
4,3,16,1217,1090
4,3,16,1220,1088
4,3,16,1216,1087
4,3,16,1219,1084
4,3,16,1221,1088
4,3,16,1216,1079
4,3,16,1220,1086
4,3,16,1223,1091
4,3,17,1218,1084
4,3,17,1219,1083
4,3,17,1221,1086
4,3,17,921,836
4,3,17,21,36
4,3,17,3,3
4,3,17,4,3
4,3,18,4,3
4,3,18,3,3
4,3,18,3,3
4,3,18,3,3
4,3,18,3,3
4,3,18,3,3
4,3,18,4,3
4,3,18,3,3
4,3,19,3,3
4,3,19,3,3
4,3,19,3,3
4,3,19,4,3
4,3,19,4,3
4,3,19,3,3
4,3,19,3,3
4,3,20,3,3
4,3,20,4,3
4,3,20,4,3
4,3,20,3,3
4,3,20,4,3
4,3,20,4,3
4,3,20,4,3
4,3,20,3,3
4,3,21,4,3
4,3,21,4,3
4,3,21,4,3
4,3,21,4,3
4,3,21,3,3
4,3,21,3,3
4,3,21,3,3
4,3,22,3,3
4,3,22,3,3
4,3,22,4,3
4,3,22,4,3
4,3,22,4,3
4,3,22,4,3
4,3,22,3,3
4,3,22,3,3
4,3,23,3,3
4,3,23,3,3
4,3,23,3,3
4,3,23,4,3
4,3,23,3,3
4,3,23,4,3
4,3,23,4,3
4,4,0,4,3
4,4,0,3,3
4,4,0,3,3
4,4,0,3,3
4,4,0,4,3
4,4,0,4,3
4,4,0,3,3
4,4,0,3,3
4,4,1,3,3
4,4,1,3,3
4,4,1,3,3
4,4,1,3,3
4,4,1,4,3
4,4,1,3,3
4,4,1,3,3
4,4,2,4,3
4,4,2,3,3
4,4,2,3,3
4,4,2,3,3
4,4,2,3,3
4,4,2,4,3
4,4,2,4,3
4,4,2,3,3
4,4,3,4,3
4,4,3,3,3
4,4,3,4,3
4,4,3,3,3
4,4,3,3,3
4,4,3,4,3
4,4,3,3,3
4,4,4,3,3
4,4,4,4,3
4,4,4,4,3
4,4,4,3,3
4,4,4,3,3
4,4,4,3,3
4,4,4,3,3
4,4,4,4,3
4,4,5,3,3
4,4,5,4,3
4,4,5,4,3
4,4,5,3,3
4,4,5,3,3
4,4,5,3,3
4,4,5,4,3
4,4,6,3,3
4,4,6,3,3
4,4,6,3,3
4,4,6,4,3
4,4,6,3,3
4,4,6,3,3
4,4,6,3,3
4,4,6,3,3
4,4,7,4,3
4,4,7,804,703
4,4,7,1154,1053
4,4,7,1204,1074
4,4,7,1204,1073
4,4,7,1207,1073
4,4,7,1206,1075
4,4,8,1208,1078
4,4,8,1212,1077
4,4,8,1207,1071
4,4,8,1207,1075
4,4,8,1208,1075
4,4,8,1212,1081
4,4,8,1210,1075
4,4,8,1212,1076
4,4,9,1209,1074
4,4,9,1211,1078
4,4,9,1214,1078
4,4,9,1213,1078
4,4,9,1213,1077
4,4,9,1208,1078
4,4,9,1209,1078
4,4,10,1210,1076
4,4,10,1214,1080
4,4,10,1214,1077
4,4,10,1211,1076
4,4,10,1214,1079
4,4,10,1214,1078
4,4,10,1214,1081
4,4,10,1210,1078
4,4,11,1212,1080
4,4,11,1211,1076
4,4,11,1214,1078
4,4,11,1214,1075
4,4,11,1213,1079
4,4,11,1212,1077
4,4,11,1212,1075
4,4,12,1210,1079
4,4,12,1214,1078
4,4,12,1209,1078
4,4,12,1215,1079
4,4,12,1214,1082
4,4,12,1211,1077
4,4,12,1212,1079
4,4,12,1210,1077
4,4,13,1213,1080
4,4,13,1211,1079
4,4,13,1214,1079
4,4,13,1213,1081
4,4,13,1212,1077
4,4,13,1214,1077
4,4,13,1212,1078
4,4,14,1215,1080
4,4,14,1216,1084
4,4,14,1217,1080
4,4,14,1216,1082
4,4,14,1216,1085
4,4,14,1215,1082
4,4,14,1216,1079
4,4,14,1218,1079
4,4,15,1214,1080
4,4,15,1215,1079
4,4,15,1214,1083
4,4,15,1213,1078
4,4,15,1216,1082
4,4,15,1217,1080
4,4,15,1216,1079
4,4,16,1217,1080
4,4,16,1214,1081
4,4,16,1213,1079
4,4,16,1214,1079
4,4,16,1215,1080
4,4,16,1213,1080
4,4,16,1215,1080
4,4,16,1215,1081
4,4,17,1221,1085
4,4,17,1214,1079
4,4,17,1213,1080
4,4,17,963,830
4,4,17,63,30
4,4,17,3,3
4,4,17,4,3
4,4,18,3,3
4,4,18,3,3
4,4,18,3,3
4,4,18,4,3
4,4,18,3,3
4,4,18,3,3
4,4,18,4,3
4,4,18,3,3
4,4,19,4,3
4,4,19,4,3
4,4,19,3,3
4,4,19,4,3
4,4,19,3,3
4,4,19,3,3
4,4,19,3,3
4,4,20,4,3
4,4,20,4,3
4,4,20,4,3
4,4,20,4,3
4,4,20,3,3
4,4,20,3,3
4,4,20,4,3
4,4,20,3,3
4,4,21,3,3
4,4,21,3,3
4,4,21,3,3
4,4,21,3,3
4,4,21,4,3
4,4,21,3,3
4,4,21,4,3
4,4,22,4,3
4,4,22,4,3
4,4,22,3,3
4,4,22,3,3
4,4,22,4,3
4,4,22,3,3
4,4,22,4,3
4,4,22,3,3
4,4,23,3,3
4,4,23,4,3
4,4,23,4,3
4,4,23,3,3
4,4,23,4,3
4,4,23,4,3
4,4,23,3,3
4,5,0,4,3
4,5,0,4,3
4,5,0,3,3
4,5,0,3,3
4,5,0,4,3
4,5,0,3,3
4,5,0,3,3
4,5,0,3,3
4,5,1,3,3
4,5,1,3,3
4,5,1,3,3
4,5,1,4,3
4,5,1,3,3
4,5,1,4,3
4,5,1,3,3
4,5,2,3,3
4,5,2,4,3
4,5,2,4,3
4,5,2,3,3
4,5,2,3,3
4,5,2,3,3
4,5,2,4,3
4,5,2,3,3
4,5,3,3,3
4,5,3,3,3
4,5,3,4,3
4,5,3,3,3
4,5,3,4,3
4,5,3,4,3
4,5,3,3,3
4,5,4,4,3
4,5,4,3,3
4,5,4,4,3
4,5,4,4,3
4,5,4,4,3
4,5,4,3,3
4,5,4,3,3
4,5,4,4,3
4,5,5,4,3
4,5,5,4,3
4,5,5,3,3
4,5,5,3,3
4,5,5,3,3
4,5,5,4,3
4,5,5,3,3
4,5,6,4,3
4,5,6,3,3
4,5,6,3,3
4,5,6,4,3
4,5,6,4,3
4,5,6,4,3
4,5,6,4,3
4,5,6,4,3
4,5,7,4,3
4,5,7,804,703
4,5,7,1204,1053
4,5,7,1205,1073
4,5,7,1207,1076
4,5,7,1206,1076
4,5,7,1210,1077
4,5,8,1213,1078
4,5,8,1214,1079
4,5,8,1212,1078
4,5,8,1216,1081
4,5,8,1213,1080
4,5,8,1214,1081
4,5,8,1209,1077
4,5,8,1213,1078
4,5,9,1212,1081
4,5,9,1214,1079
4,5,9,1212,1079
4,5,9,1211,1077
4,5,9,1216,1079
4,5,9,1213,1083
4,5,9,1215,1078
4,5,10,1212,1078
4,5,10,1218,1085
4,5,10,1217,1081
4,5,10,1215,1082
4,5,10,1217,1080
4,5,10,1214,1078
4,5,10,1219,1082
4,5,10,1218,1083
4,5,11,1212,1081
4,5,11,1219,1084
4,5,11,1218,1084
4,5,11,1215,1082
4,5,11,1215,1081
4,5,11,1217,1081
4,5,11,1216,1079
4,5,12,1216,1082
4,5,12,1219,1086
4,5,12,1217,1080
4,5,12,1212,1080
4,5,12,1215,1084
4,5,12,1214,1078
4,5,12,1213,1081
4,5,12,1214,1082
4,5,13,1216,1083
4,5,13,1216,1082
4,5,13,1218,1081
4,5,13,1214,1078
4,5,13,1214,1080
4,5,13,1217,1078
4,5,13,1216,1079
4,5,14,1215,1081
4,5,14,1218,1082
4,5,14,1216,1080
4,5,14,1220,1082
4,5,14,1218,1085
4,5,14,1220,1083
4,5,14,1214,1080
4,5,14,1214,1084
4,5,15,1218,1085
4,5,15,1214,1082
4,5,15,1218,1083
4,5,15,1216,1079
4,5,15,1217,1082
4,5,15,1218,1085
4,5,15,1219,1084
4,5,16,1218,1081
4,5,16,1215,1081
4,5,16,1213,1081
4,5,16,1215,1082
4,5,16,1217,1081
4,5,16,1217,1084
4,5,16,1217,1082
4,5,16,1216,1079
4,5,17,1217,1081
4,5,17,1216,1083
4,5,17,1219,1079
4,5,17,919,829
4,5,17,19,29
4,5,17,3,3
4,5,17,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,18,3,3
4,5,19,3,3
4,5,19,4,3
4,5,19,3,3
4,5,19,3,3
4,5,19,3,3
4,5,19,3,3
4,5,19,3,3
4,5,20,3,3
4,5,20,3,3
4,5,20,3,3
4,5,20,3,3
4,5,20,3,3
4,5,20,3,3
4,5,20,4,3
4,5,20,3,3
4,5,21,3,3
4,5,21,3,3
4,5,21,3,3
4,5,21,3,3
4,5,21,3,3
4,5,21,3,4
4,5,21,3,3
4,5,22,3,3
4,5,22,3,3
4,5,22,3,3
4,5,22,3,3
4,5,22,4,3
4,5,22,3,3
4,5,22,3,3
4,5,22,4,3
4,5,23,4,3
4,5,23,3,3
4,5,23,3,3
4,5,23,3,3
4,5,23,3,3
4,5,23,4,3
4,5,23,3,3
4,6,0,3,3
4,6,0,3,3
4,6,0,3,3
4,6,0,3,3
4,6,0,4,3
4,6,0,4,3
4,6,0,3,3
4,6,0,3,3
4,6,1,4,3
4,6,1,3,3
4,6,1,3,3
4,6,1,4,3
4,6,1,3,3
4,6,1,3,3
4,6,1,4,3
4,6,2,3,3
4,6,2,3,3
4,6,2,3,3
4,6,2,3,3
4,6,2,3,3
4,6,2,4,3
4,6,2,3,3
4,6,2,3,3
4,6,3,3,3
4,6,3,3,3
4,6,3,3,3
4,6,3,3,3
4,6,3,3,3
4,6,3,4,3
4,6,3,3,3
4,6,4,4,3
4,6,4,4,3
4,6,4,3,3
4,6,4,4,3
4,6,4,3,3
4,6,4,3,3
4,6,4,3,3
4,6,4,3,3
4,6,5,3,3
4,6,5,4,3
4,6,5,3,3
4,6,5,3,3
4,6,5,3,3
4,6,5,3,3
4,6,5,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,3,3
4,6,6,4,3
4,6,7,4,3
4,6,7,804,703
4,6,7,1154,1053
4,6,7,1204,1071
4,6,7,1207,1072
4,6,7,1206,1077
4,6,7,1209,1074
4,6,8,1212,1080
4,6,8,1210,1078
4,6,8,1214,1079
4,6,8,1212,1079
4,6,8,1212,1078
4,6,8,1213,1079
4,6,8,1211,1076
4,6,8,1212,1075
4,6,9,1212,1075
4,6,9,1210,1076
4,6,9,1212,1077
4,6,9,1212,1079
4,6,9,1212,1077
4,6,9,1211,1075
4,6,9,1216,1080
4,6,10,1215,1081
4,6,10,1218,1082
4,6,10,1213,1081
4,6,10,1213,1082
4,6,10,1217,1078
4,6,10,1214,1077
4,6,10,1216,1083
